28-Aug-2025 06:38:19,9191.358507,15645.89931,3790.499566,10044.50434,6,0,250.1105414,76.72800096,79.11878596,10.00811688,8.329997312,8.749721914,0.6923564441,0.9748370242,0.7478821236,0.04500455516,46.18523297,377.0521629,377.0521629,85064.74691,86761.65339,85063.22021,86760.1267,25000,26125.11388,0.5062373558,0.5062373558,0.5000000195,0.5000000195,25.82278564,25.81904541,-0.9999999752,-0.9999999752,76.72800096,0,0,44.56985474,790.8001075,728.399992,950.0045776,4.503885905,46.30449907,70,4.550056875,15.08056641,0,0,0.1825252722,0.6079101563,0.3017279087,1.000112558,0.5056213704,1.66999311
28-Aug-2025 06:38:20,9174.744792,15442.2691,3791.086806,10114.41233,6,0,252.0926107,75.36692434,77.71493604,10.00811688,8.329997312,8.74965868,0.6922493544,0.9945503217,0.771087947,0.04500455516,46.55221095,377.4191409,377.4191409,85117.75931,86816.31736,85116.23261,86814.79067,25000,26125.11388,0.4968040619,0.5008895968,0.5000000195,0.5000000195,26.10001709,26.09650146,-0.9999999752,-0.9999999752,75.36692434,0,0,44.67996979,1042.200111,952.1999955,950.0045776,4.503885905,46.31493506,70,4.606302362,15,0,0,0.1849944595,0.6079101563,0.309481693,1.010171365,0.5087465979,1.66999311
28-Aug-2025 06:38:21,9189.248264,15804.71354,3791.266927,9967.115451,6,0,255.9759928,78.03525171,80.33965951,10.00811688,8.329997312,8.728409977,0.6561631925,0.9968564469,0.7792691522,0.04500455516,46.91203645,377.7789664,377.7789664,85172.59711,86872.77455,85171.07042,86871.24785,25000,26125.11388,0.4723646355,0.4801210517,0.5000000195,0.5000000195,26.37552734,26.37518066,-0.9999999752,-0.9999999752,78.03525171,0,0,44.66620636,1179.600125,1183.799982,950.0045776,4.503885905,46.32537106,70,4.470143991,14.99267578,0,0,0.1744718055,0.5859375,0.2982084116,1.000112558,0.496358145,1.660148428
28-Aug-2025 06:38:22,9188.394965,16117.83507,3791.385851,9819.497396,6,0,258.3059082,80.40858904,82.66823112,10.00811688,8.329997312,8.709666162,0.6244258276,0.9901840587,0.7843524698,0.04500455516,47.26838094,378.1353109,378.1353109,85229.66466,86931.4458,85228.13796,86929.91911,25000,26125.11388,0.4951264511,0.5031903995,0.5000000195,0.5000000195,26.65050537,26.65465576,-0.9999999752,-0.9999999752,80.40858904,0,0,44.28079987,1003.800112,1023.000002,950.0045776,4.503885905,46.32537106,70,4.320374315,15.01464844,0,0,0.1739279285,0.6079101563,0.2878330706,1.000112558,0.4746565537,1.650089413
28-Aug-2025 06:38:23,9188.530382,15819.09375,3792.310764,9958.31684,6,0,252.4798177,78.26702451,80.48251745,10.00811688,8.329997312,8.712357691,0.6289778401,1.000937584,0.7641046163,0.04500455516,47.617617,378.484547,378.484547,85285.18904,86988.54191,85283.66235,86987.01521,25000,26125.11388,0.4884680228,0.4965686558,0.5000000195,0.5000000195,26.92321289,26.93250732,-0.9999999752,-0.9999999752,78.26702451,0,0,44.10186005,975.0001665,941.3999915,950.0045776,4.503885905,46.32537106,70,4.452058664,15.01464844,0,0,0.180336536,0.6079101563,0.299572217,1.010171365,0.5005252315,1.680052126
28-Aug-2025 06:38:24,9187.824653,15517.84375,3793.219184,10097.13542,6,0,246.1025119,76.06907096,78.2396606,10.00811688,8.329997312,8.715347033,0.6340351502,0.9825112108,0.7727449048,0.04500455516,47.95623536,378.8231653,378.8231653,85338.59592,87043.47272,85337.06922,87041.94603,25000,26125.11388,0.4874925187,0.4940250847,0.5000000195,0.5000000195,27.19529053,27.209104,-0.9999999752,-0.9999999752,76.06907096,0,0,44.10186005,1269.599982,1195.199966,950.0045776,4.503885905,46.31493506,70,4.546178958,15,0,0,0.1847567118,0.615234375,0.3061093739,1.010171365,0.5122028524,1.690111036
28-Aug-2025 06:38:25,9187.555556,15670.16319,3793.518663,10025.54167,6,0,246.2020671,77.27519755,79.40064949,10.00811688,8.329997312,8.701814932,0.6111589463,0.9977876171,0.7611618812,0.04500455516,48.28723731,379.1541673,379.1541673,85392.75563,87099.1221,85391.22894,87097.5954,25000,26125.11388,0.4768086659,0.4824370891,0.5000000195,0.5000000195,27.46399902,27.48165283,-0.9999999752,-0.9999999752,77.27519755,0,0,44.11562347,1328.400094,1366.799951,950.0045776,4.503885905,46.31493506,70,4.524014024,15.07324219,0,0,0.1777184003,0.5932617188,0.3032020177,1.010171365,0.5088043399,1.680052126
28-Aug-2025 06:38:26,9196.838542,15616.93576,3794.182292,10063.59201,6,0,246.2230632,76.8631542,78.94350919,10.00811688,8.329997312,8.69603411,0.6013991882,0.9846318414,0.7539406584,0.04500455516,48.61130225,379.4782322,379.4782322,85446.6408,87154.4657,85445.1141,87152.93901,25000,26125.11388,0.4842844817,0.490851055,0.5000000195,0.5000000195,27.73020752,27.75168213,-0.9999999752,-0.9999999752,76.8631542,0,0,40.72952652,1119.600006,1219.200015,950.0045776,4.503885905,46.31493506,70,4.517470816,15.08056641,0,0,0.1806988457,0.6079101563,0.3025627229,1.010171365,0.4947026609,1.660148428
28-Aug-2025 06:38:27,9194.165799,15559.63021,3794.725694,10085.90885,6,0,252.660102,76.50699028,78.54350697,10.00811688,8.329997312,8.690145178,0.5914666206,0.997587079,0.7480771798,0.04500455516,48.92920556,379.7961355,379.7961355,85500.38911,87209.64472,85498.86241,87208.11803,25000,26125.11388,0.4776039024,0.482519223,0.5000000195,0.5000000195,27.99331299,28.01859375,-0.9999999752,-0.9999999752,76.50699028,0,0,40.68822861,897.600058,910.7999802,950.0045776,4.503885905,46.32537106,70,4.565034689,15.06591797,0,0,0.1826013726,0.6079101563,0.3061543684,1.010171365,0.504193129,1.660148428
28-Aug-2025 06:38:28,9213.243056,15525.63715,3795.471354,10129.46875,6,0,252.2244466,76.16071202,78.15394584,10.00811688,8.329997312,8.684248087,0.5815284434,1.02874514,0.7357456759,0.04500455516,49.24001588,380.1069459,380.1069459,85553.83625,87264.49065,85552.30956,87262.96396,25000,26125.11388,0.471649047,0.4749018004,0.5000000195,0.5000000195,28.25393555,28.28234863,-0.9999999752,-0.9999999752,76.16071202,0,0,41.00481415,936.0000571,935.4000092,950.0045776,4.503885905,46.32537106,70,4.580852129,15.02197266,0,0,0.1839253804,0.6079101563,0.3049835213,1.000112558,0.5096704117,1.66999311
28-Aug-2025 06:38:29,9212.203125,15674.14236,3795.809462,10058.30382,6,0,248.3152669,77.34530928,79.29679913,10.00811688,8.329997312,8.671830742,0.5606286815,1.005569148,0.7356115588,0.04500455516,49.54443111,380.4113611,380.4113611,85608.13515,87320.15956,85606.60846,87318.63287,25000,26125.11388,0.4750523315,0.4782950133,0.5000000195,0.5000000195,28.51758789,28.54714355,-0.9999999752,-0.9999999752,77.34530928,0,0,41.29387665,661.2000304,753.000021,950.0045776,4.503885905,46.32537106,70,4.52202651,15.04394531,0,0,0.1789968879,0.6005859375,0.3036733251,1.010171365,0.4991066526,1.660148428
28-Aug-2025 06:38:30,9192.181424,15762.55556,3796.049479,9986.902778,6,0,246.5903592,78.21749431,80.12537516,10.00811688,8.329997312,8.660736215,0.5419901692,0.9773350822,0.7365137256,0.04500455516,49.84217463,380.7091046,380.7091046,85663.07038,87376.43477,85661.54368,87374.90807,25000,26125.11388,0.4656421128,0.4648488524,0.5000000195,0.5000000195,28.7800415,28.81093994,-0.9999999752,-0.9999999752,78.21749431,0,0,42.50516129,651.0000809,616.8000102,950.0045776,4.503885905,46.32537106,70,4.511140255,15.08056641,0,0,0.1785297805,0.6005859375,0.299345731,1.000112558,0.4937431077,1.650089413
28-Aug-2025 06:38:31,9189.491319,15913.16667,3796.342882,9911.875,6,0,246.6776801,79.4181736,81.28251679,10.00811688,8.329997312,8.648588125,0.5216144137,1.001514147,0.7631480123,0.04500455516,50.13279476,380.9997247,380.9997247,85718.78589,87433.4582,85717.25919,87431.9315,25000,26125.11388,0.469933158,0.4659907598,0.5000000195,0.5000000195,29.04781494,29.07802979,-0.9999999752,-0.9999999752,79.4181736,0,0,43.1108017,697.8001265,716.4000273,950.0045776,4.503885905,46.32537106,70,4.414312839,15.02197266,0,0,0.1753210648,0.6005859375,0.2933098294,1.000112558,0.4870195698,1.660148428
28-Aug-2025 06:38:32,9190.197049,15994.45486,3796.753472,9874.104167,6,0,249.858941,80.07835714,81.89680337,10.00811688,8.329997312,8.638413552,0.5045787406,1.001429814,0.7619189032,0.04500455516,50.41890983,381.2858398,381.2858398,85775.48964,87491.4496,85773.96294,87489.9229,25000,26125.11388,0.469932903,0.4667947611,0.5000000195,0.5000000195,29.31333008,29.34109619,-0.9999999752,-0.9999999752,80.07835714,0,0,43.19339371,485.4000181,529.7999978,950.0045776,4.503885905,46.32537106,70,4.390250529,15.10253906,0,0,0.176074895,0.6079101563,0.2934581717,1.010171365,0.4881284549,1.680052126
28-Aug-2025 06:38:33,9174.752604,15646.29861,3797.594618,10013.19184,6,0,248.8939616,77.66992063,79.43965707,10.00811688,8.329997312,8.639436517,0.5062899763,0.9953329687,0.7539139498,0.04500455516,50.69485629,381.5617863,381.5617863,85829.99327,87547.19512,85828.46658,87545.66843,25000,26125.11388,0.4935634517,0.4902839897,0.5000000195,0.5000000195,29.58633057,29.61250488,-0.9999999752,-0.9999999752,77.66992063,0,0,44.32209015,452.400156,443.3999956,950.0045776,4.503885905,46.32537106,70,4.425254372,15.02197266,0,0,0.1785814946,0.6079101563,0.2975703683,1.010171365,0.4921725485,1.690111036
28-Aug-2025 06:38:34,9172.230903,15664.40799,3798.078559,10000.37847,6,0,245.5145942,77.89023829,79.61108659,10.00811688,8.329997312,8.630240033,0.4909108149,1.019622374,0.7607940791,0.04500455516,50.96390198,381.830832,381.830832,85884.79868,87603.21136,85883.27199,87601.68466,25000,26125.11388,0.476853446,0.4720849275,0.5000000195,0.5000000195,29.8545874,29.87896973,-0.9999999752,-0.9999999752,77.89023829,0,0,45.27185059,486.6000247,451.2000084,950.0045776,4.503885905,46.32537106,70,4.517071919,15.07324219,0,0,0.1829209323,0.615234375,0.3027367347,1.010171365,0.5156525294,1.700169947
28-Aug-2025 06:38:35,9171.644965,15718.5434,3798.554253,9973.486979,6,0,246.7307943,78.36984553,80.0396604,10.00811688,8.329997312,8.619775806,0.4734372534,1.031465026,0.7573048679,0.04500455516,51.22658122,382.0935112,382.0935112,85940.28212,87659.87697,85938.75542,87658.35027,25000,26125.11388,0.4954936794,0.496307306,0.5000000195,0.5000000195,30.12620605,30.14812012,-0.9999999752,-0.9999999752,78.36984553,0,0,45.76737595,621.0001284,589.2000198,950.0045776,4.503885905,46.32537106,70,4.450261884,15.06591797,0,0,0.1799016896,0.615234375,0.2955021337,1.000112558,0.4946893896,1.66999311
28-Aug-2025 06:38:36,9193.041667,15478.17014,3799.703993,10116.72135,6,0,251.485026,76.46487942,78.08251432,10.00811688,8.329997312,8.617757414,0.4700690918,1.019323734,0.7330189049,0.04500455516,51.48191542,382.3488454,382.3488454,85994.60056,87715.34453,85993.07386,87713.81783,25000,26125.11388,0.4857588133,0.480101068,0.5000000195,0.5000000195,30.39895264,30.42064697,-0.9999999752,-0.9999999752,76.46487942,0,0,45.79490662,729.0000856,699.000001,950.0045776,4.503885905,46.32537106,70,4.601186917,15.10986328,0,0,0.1857921759,0.615234375,0.3073544067,1.010171365,0.5035019713,1.66999311
28-Aug-2025 06:38:37,9179.026042,15499.48785,3800.127604,10085.44965,6,0,251.4440375,76.80795758,78.36823019,10.00811688,8.329997312,8.606541518,0.4513756004,1.006539075,0.7395052248,0.04500455516,51.72807686,382.5950068,382.5950068,86049.13639,87770.9882,86047.6097,87769.4615,25000,26125.11388,0.5001964461,0.4960897482,0.5000000195,0.5000000195,30.67015137,30.68915283,-0.9999999752,-0.9999999752,76.80795758,0,0,45.80867004,751.7999981,758.400023,950.0045776,4.503885905,46.31493506,70,4.529951166,15.07324219,0,0,0.1783924884,0.5932617188,0.3005939652,1.000112558,0.5052712513,1.66999311
28-Aug-2025 06:38:38,9176.580729,15530.92361,3800.636719,10066.43229,6,0,241.5153809,77.14747385,78.64351007,10.00811688,8.329997312,8.594228204,0.4308882612,0.9969498954,0.7492262903,0.04500455516,51.96106919,382.8279992,382.8279992,86103.20895,87826.10933,86101.68226,87824.58264,25000,26125.11388,0.4904895955,0.4872573676,0.5000000195,0.5000000195,30.94353516,30.96051514,-0.9999999752,-0.9999999752,77.14747385,0,0,45.80867004,781.8001646,746.999979,950.0045776,4.503885905,46.31493506,70,4.571969323,15.12451172,0,0,0.1818708394,0.6079101563,0.3023789322,1.000112558,0.5054313224,1.66999311
28-Aug-2025 06:38:39,9170.192708,15843.40451,3800.710937,9909.835937,6,0,235.14426,79.62769857,81.05779135,10.00811688,8.329997312,8.575058068,0.3990654159,1.013690689,0.7413323149,0.04500455516,52.18358138,383.0505114,383.0505114,86158.96728,87882.86906,86157.44058,87881.34237,25000,26125.11388,0.4782967344,0.4775152028,0.5000000195,0.5000000195,31.21834229,31.23374023,-0.9999999752,-0.9999999752,79.62769857,0,0,45.79490662,817.1999864,811.2000227,950.0045776,4.503885905,46.30449907,70,4.439506602,15.04394531,0,0,0.177265408,0.6005859375,0.2951799834,1.000112558,0.4929671995,1.660148428
28-Aug-2025 06:38:40,9165.172743,15943.52431,3801.096354,9854.369792,6,0,239.6545681,80.49593442,81.86164304,10.00811688,8.329997312,8.561726888,0.376988305,0.9856100546,0.7438380222,0.04500455516,52.39618937,383.2631193,383.2631193,86215.36372,87940.22234,86213.83703,87938.69565,25000,26125.11388,0.4993389319,0.4993389319,0.5000000195,0.5000000195,31.49352051,31.50891113,-0.9999999752,-0.9999999752,80.49593442,0,0,45.80867004,972.0000428,927.6000261,950.0045776,4.503885905,46.29406308,70,4.345580528,15.08056641,0,0,0.1741308008,0.6079101563,0.2912432828,1.020016361,0.4782539327,1.660148428
28-Aug-2025 06:38:41,9154.210069,15656.40104,3801.917101,9971.758681,6,0,244.4730903,78.52268594,79.8264869,10.00811688,8.329997312,8.556862961,0.3689447227,0.9355588249,0.7393505184,0.04500455516,52.60213161,383.4690616,383.4690616,86271.18299,87996.96844,86269.6563,87995.44175,25000,26125.11388,0.499549191,0.4962948122,0.5000000195,0.5000000195,31.7751123,31.79028076,-0.9999999752,-0.9999999752,78.52268594,0,0,45.80867004,955.2001636,980.4000258,950.0045776,4.503885905,46.28362709,70,4.511221926,15.12451172,0,0,0.1821662928,0.615234375,0.3055409179,1.020016361,0.5062393611,1.690111036
28-Aug-2025 06:38:42,9153.549479,15337.20312,3802.786892,10119.44531,6,0,246.2510037,76.31461234,77.42648378,10.00811688,8.329997312,8.529463211,0.3237352533,0.933604502,0.7643591455,0.04500455516,52.776046,383.642976,383.642976,86324.90417,88051.47231,86323.37747,88049.94562,25000,26125.11388,0.5071849082,0.509679269,0.5000000195,0.5000000195,32.04803223,32.06163818,-0.9999999752,-0.9999999752,76.31461234,0,0,45.79490662,844.2000828,873.0000257,950.0045776,4.503885905,46.28362709,70,4.640410305,15.12451172,0,0,0.1879597316,0.6079101563,0.3144995426,1.020016361,0.5210826057,1.690111036
28-Aug-2025 06:38:43,9154.398437,15778.99479,3802.608073,9912.559028,6,0,245.8297255,79.71657776,80.78362743,10.00811688,8.329997312,8.513467529,0.2974268889,0.9127772806,0.7434020779,0.04500455516,52.94227954,383.8092095,383.8092095,86380.79472,88108.111,86379.26803,88106.5843,25000,26125.11388,0.4954070515,0.4913396517,0.5000000195,0.5000000195,32.32189941,32.33575195,-0.9999999752,-0.9999999752,79.71657776,0,0,45.80867004,735.6000152,745.1999784,950.0045776,4.503885905,46.28362709,70,4.585697658,15.14648438,0,0,0.1771516775,0.5932617188,0.3127992677,1.020016361,0.5089773331,1.66999311
28-Aug-2025 06:38:44,9161.736111,15699.15625,3803.16276,9959.637153,6,0,245.1150716,79.19575651,80.15505761,10.00811688,8.329997312,8.496234703,0.2691518673,0.9438065787,0.7228073304,0.04500455516,53.09153141,383.9584614,383.9584614,86436.24739,88164.23536,86434.72069,88162.70867,25000,26125.11388,0.5052627122,0.5069139012,0.5000000195,0.5000000195,32.59959473,32.6120752,-0.9999999752,-0.9999999752,79.19575651,0,0,45.90502167,871.8000754,829.8000097,950.0045776,4.503885905,46.28362709,70,4.571867234,15.07324219,0,0,0.1822296165,0.6079101563,0.3053958935,1.010171365,0.4958903883,1.650089413
28-Aug-2025 06:38:45,9169.480903,15430.4375,3803.961806,10096.06684,6,0,245.794515,77.15602953,78.08363028,10.00811688,8.329997312,8.495005717,0.2671378004,0.9302957497,0.7230620508,0.04500455516,53.23643386,384.1033638,384.1033638,86490.48997,88219.13008,86488.96328,88217.60338,25000,26125.11388,0.523228695,0.5249555479,0.5000000195,0.5000000195,32.87186768,32.88390625,-0.9999999752,-0.9999999752,77.15602953,0,0,46.00137711,923.9999905,899.3999958,950.0045776,4.503885905,46.28362709,70,4.675622312,15.14648438,0,0,0.185859966,0.6005859375,0.3158215841,1.010171365,0.5095625529,1.660148428
28-Aug-2025 06:38:46,9183.960069,15332.30208,3804.634983,10162.47743,6,0,246.0752224,76.34139024,77.24077101,10.00811688,8.329997312,8.491731312,0.2617744243,0.9158679015,0.7362636584,0.04500455516,53.37676808,384.2436981,384.2436981,86544.09881,88273.37048,86542.57211,88271.84378,25000,26125.11388,0.5157803529,0.5080177536,0.5000000195,0.5000000195,33.14283936,33.15466309,-0.9999999752,-0.9999999752,76.34139024,0,0,45.98760986,1143.600139,1126.799941,950.0045776,4.503885905,46.28362709,70,4.816986763,15.10986328,0,0,0.1852409223,0.5859375,0.321982574,1.020016361,0.528103672,1.660148428
28-Aug-2025 06:38:47,9186.985243,15577.50347,3804.704427,10050.76562,6,0,245.9016385,78.23596622,79.11220232,10.00811688,8.329997312,8.483841326,0.2488612257,0.9073580967,0.7296721612,0.04500455516,53.51358212,384.3805121,384.3805121,86599.07484,88328.96224,86597.54815,88327.43554,25000,26125.11388,0.4943153742,0.4934901144,0.5000000195,0.5000000195,33.41553955,33.42487793,-0.9999999752,-0.9999999752,78.23596622,0,0,45.80867004,1104.599922,1086.599946,950.0045776,4.503885905,46.28362709,70,4.752177687,14.91210938,0,0,0.183949798,0.5859375,0.3206212132,1.010171365,0.5246095243,1.63018561
28-Aug-2025 06:38:48,9188.314236,15602.12674,3805.020399,10039.92101,6,0,247.4991319,78.45422012,79.31219833,10.00811688,8.329997312,8.48025585,0.2429982411,0.8941099561,0.7344171902,0.04500455516,53.6474001,384.5143301,384.5143301,86654.14437,88384.634,86652.61767,88383.10731,25000,26125.11388,0.5127011103,0.5135541943,0.5000000195,0.5000000195,33.68334473,33.69268555,-0.9999999752,-0.9999999752,78.45422012,0,0,45.56090546,1227.000174,1215.600014,950.0045776,4.503885905,46.29406308,70,4.567657649,14.80224609,0,0,0.1789306852,0.5859375,0.2985598112,0.9701498453,0.4896664759,1.600008878
28-Aug-2025 06:38:49,9188.696181,15531.25347,3805.430556,10072.6033,6,0,248.5800239,77.94820187,78.79406251,10.00811688,8.329997312,8.479108457,0.2411221638,0.9016010066,0.7666165705,0.04500455516,53.77990279,384.6468328,384.6468328,86709.09688,88440.18284,86707.57019,88438.65615,25000,26125.11388,0.5048122981,0.5005558659,0.5000000195,0.5000000195,33.95207764,33.96075439,-0.9999999752,-0.9999999752,77.94820187,0,0,44.47350311,1154.399985,1182.600021,950.0045776,4.503885905,46.29406308,70,4.709726769,14.86083984,0,0,0.1834025439,0.5859375,0.3074317065,0.9600909345,0.5109161139,1.610067893
28-Aug-2025 06:38:50,9190.75434,15234.49306,3806.135851,10214.05122,6,0,250.2206217,75.6778843,76.51878682,10.00811688,8.329997312,8.482641918,0.2468993492,0.8859788535,0.7736277572,0.04500455516,53.91100155,384.7779315,384.7779315,86762.19494,88493.8709,86760.66824,88492.34421,25000,26125.11388,0.527213929,0.528992032,0.5000000195,0.5000000195,34.2225293,34.23054199,-0.9999999752,-0.9999999752,75.6778843,0,0,43.90915298,1032.000162,1060.799956,950.0045776,4.503885905,46.30449907,70,4.729161673,14.84619141,0,0,0.1864457528,0.5859375,0.310956646,0.9701498453,0.5187438219,1.63018561
